Rbr IJ;Naziv izborne jedinice;Rbr.županije;Županija;Oznaka Gr/Op/Dr;Grad/opæina/država;Rbr BM;Naziv BM;Lokacija BM;Adresa BM;Ukupno biraèa;Glasovalo biraèa;Glasovalo biraèa (po listiæima);Važeæi listiæi;Nevažeæi listiæi;AUTOHTONA - HRVATSKA STRANKA PRAVA - DRAŽEN KELEMINEC - A - HSP - Dražen Keleminec;TEOFIL KOŽUL;BORIS TAKAÈ;ANTONIJO ZIDAR;ALOJZ HRŽENJAK;JADRANKA BIŠÈANIÆ;ZDENKA BEBEK;RAJKO RADAÈIÆ;VATROSLAVA BUDIMIR;ZVEZDANA POSTRUŽIN;DRAGUTIN BELOŠEVIÆ;VIŠNJA ZIEGELMEYER;GORAN POSTRUŽIN;MILE PAULIÆ;NADA LAZAREVIÆ;FOKUS, REPUBLIKA;DAMIR VANÐELIÆ;MARTINA KOLAR BILLEGE;VALENTINA PAVLOVIÆ VINOGRADAC;SUZANA SKOKO;MELITA BESTVINA;JASNA MATASIÆ;MILIVOJ MANDIÆ;DOMINIK KRAMARIÆ;VESELJKO RAJIÈ;MLADEN LASIÆ;ANTONIO PRIŠÆAN;MARTINA MLINAC;ROBERT CAVOR;IVAN ŠKEGRO;ODLUÈNOST I PRAVEDNOST - OIP;KAROLINA VIDOVIÆ KRIŠTO;DINO SAÈARIÆ;TOMISLAV ANTE ZRNC;PETAR PETROVSKI;JOSIP TOMIÈIÆ;HRVOJE LEKO;DARINKA MILJANA BARRUETO JAMAN;IVAN GLAVURDIÆ;IVANA ŠIKIÆ;DRAGAN KORUGA;SLAVEN RUPÈIÆ;KRUNO POLJANÈIÆ;DANIJELA CVITANOVIÆ;DAVOR KRNJAK;STRANKA IVANA PERNARA;LEONARDO LAMON;DUBRAVKA DRAGUN;LEO ALAGIÆ;DIJANA DELIÆ;ZDENKO RINÈIÆ;MIRA KRIVOŠIJA;ANA RADOŠ;KARMELA FIŠER;MARKO KLIŠANIÆ;NEVENKA BORJAN;JAN ŠEREŠ;MARKO PETROVIÆ;HUBERT LOOS;DAVOR PERNAR;AGRARNA STRANKA - POKRET ZA HRVATSKU POLJOPRIVREDU, AKCIJA ZA PROMJENE;ROBERT HADŽIÆ;ŽELJKO ILIÈIÆ;ŽELIMIRA VRABEC;MARIO ZACCARIA;ALBERT MARINCULIÆ;MIA CRNÈIÆ;ŽELJKO POKASIÆ;LADA KRALJEVIÆ;MATE BULJAN;INES VRBAN;MLADEN DUJMOVIÆ;ANTONIA HOHNJEC;LJUBICA PAVRLIŠAK MARINCULIÆ;DENIS CVITKOVIÆ;DOMOVINSKI POKRET - DP, PRAVO I PRAVDA, BLOK ZA HRVATSKU - BLOK, AGRAMERI - NEZAVISNA LISTA;MISLAV KOLAKUŠIÆ;ZLATKO HASANBEGOVIÆ;ZVONIMIR LOVRIÆ;MARIJA VERONKICA CVJETKOVIÆ;MISLAV BARIŠIÆ;STJEPAN STANIÆ;MARIJANA PEHER;DALIBOR BOŽAN;ANA LEDERER;VLADIMIRA IVANKOVIÆ BRADIÆ;ANDREJA ŠEGO TURKOVIÆ;PERO IVANÈIÆ;DORIS PERKOVIÆ;DRAŽAN DIZDAR;HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ, HRVATSKA SOCIJALNO - LIBERALNA STRANKA - HSLS, HRVATSKA DEMOKRŠÆANSKA STRANKA - HDS, HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS, HRVATSKA STRANKA UMIROVLJENIKA - HSU;ANDREJ PLENKOVIÆ;ŽELJKO REINER;NINA OBULJEN KORŽINEK;KREŠIMIR AÈKAR;DARKO KLASIÆ;MARKO MILIÆ;LJUBICA LUKAÈIÆ;ALEMKA MARKOTIÆ;MATO ÈIÈAK;MAKSIMILIJAN ŠIMRAK;MARIO ŽUPAN;TUGOMIR MAJDAK;IVICA MIŠKULIN;JOSIP LUCIÆ;HRVATSKA STRANKA PRAVA - HSP, HRVATSKO BILO, HRVATSKA DEMOKRATSKA SELJAÈKA STRANKA - HDSS;STEFAN NOVAK;DAMIR KATULIÆ;STJEPAN PALÈIÆ;MATE BEKAVAC;IVICA GAŠPAR;IVAN PALÈIÆ;MAJA JUKIÆ;DANKO IŠTVANEK;ROBERT BODRUŽIÆ;IVANA VRSELJA;KARLO BLAGAJ;MIRJANA HEGEDUŠ;IVAN JURIŠIÆ;LJILJANA GLAD;JAVNO DOBRO;DINKA PAVELIÆ;MARKO MILIN;HRVOJE ÈUPIÆ;LJILJANA MIHALJEVIÆ;ZORAN GRANCARIÆ;DAVORKA KATARINA CINDRIÆ;RENATA SKOVRON;NATAŠA JURLIN;DAMIR PIJAŽA-MIKELIÆ;MILOŠ ILIÆ;GALINA POPOVIÆ;NINO REBRONJA;IVA TADIÆ;LJUBICA ÐANKOVIÆ;MOST, HRVATSKI SUVERENISTI, HRVATSKA KONZERVATIVNA STRANKA - HKS, NEZAVISNA LISTA MLADIH - NLM;MARIJA SELAK RASPUDIÆ;IVAN BEKAVAC;GLORIA TKALÈIÆ;BRANIMIR PERVAN;NADA FINDERLE;JOSIP PERIŠA;IRIS VERONIKA CETINA;KREŠIMIR ROTIM;TINA BULIÆ;LOVRO MILAKOVIÆ;VALENTINA DOROTIÆ;ANTONIO KULIŠ;MARIJA ZUBEC;DAMIR SLOJŠEK;MOŽEMO! - POLITIÈKA PLATFORMA;SANDRA BENÈIÆ;IVANA KEKIN;DAMIR BAKIÆ;TEODOR CELAKOSKI;MARTA KIŠ;MARIJA BRAJDIÆ VUKOVIÆ;LUKA KEREÈIN;TOMISLAV DOMES;SUZANA DOBRIÆ;TONKO BOGOVAC;MARIJA KRNIÆ;LUKA KAMENEÈKI;MATKO DUJMOVIÆ;JAN KRUHAK;POKRET ZA MODERNU HRVATSKU;SONJA VIDOŠEVIÆ LJUBIÆ;DAMIR MIHELIÆ;ELLA DELAÈ;IVAN PURGAR;TENA ŠAMEC;JURICA ILIÆ;KATARINA BERIŠIÆ;ŽELJKO ŽEGARAC;MARIJA JELIÆ;LUKA GAŠPAROVIÆ;SNJEŽANA IVÈEVIÆ;JOSIP PALIÆ;MATEA PIKNJAÈ;VLADO PODHRAŠKI;PRAVEDNA HRVATSKA - PH;MILAN VRKLJAN;TIHOMIR MAJIÆ;VESNA ÈIŽMAR;ROBERT LILION;JADRANKA PERASIÆ;ŽELJKO STILINOVIÆ;KATICA DŽIJAN LILION;ŽELJKO STARÈEVIÆ;SANJA ERDELJA-ŠENJUG;MARIO VRKLJAN;MIRJANA VRKLJAN RADOŠEVIÆ;DARKO PODGORELEC;DAVOR JANDRIÆ;JOSIPA OTTA PAUN;RADNIÈKA FRONTA - RF;DENIS GETO;ŽELJKA BILOŠ;NENAD RIZVANOVIÆ;KARMEN RATKOVIÆ;VLADIMIR CVETKOVIÆ;MILENA KRAMER;ŽELJKO KAŠAJ;JOSIPA VLASAC GLASNOVIÆ;ANTONIO HORVATIÆ;BARBARA TRBOJEVIÆ;NEVEN BRNJAS;BRANKA GALIÆ;SINIŠA BARIŠIÆ;VELIBOR ZANINOVIÆ;SOCIJALDEMOKRATI, ISTARSKI DEMOKRATSKI SABOR - IDS, PRIMORSKO GORANSKI SAVEZ - PGS, HRVATSKI LABURISTI - STRANKA RADA - LABURISTI," DEMOKRATI;DAVORKO VIDOVIÆ;IVANA POSAVEC KRIVEC;SANJA ŠUTEJ;STANISLAV FRANÈIŠKOVIÆ BILINSKI;MATO ŠIMIÆ;MAJA GLIBO PRICA;IGOR MATIJEVAC;NEDJELJKO TUDJA;SANJICA FRESL;MLADEN PETRONIJEVIÆ;NINA PLEŠE;KATICA POŽEGA;ADRIAN ŠEVIÆ;BARBARA-ELIZABETA OTHMAN;""SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP", CENTAR, HRVATSKA SELJAÈKA STRANKA - HSS," """"DALIJA OREŠKOVIÆ I LJUDI S IMENOM I PREZIMENOM"""" - """"DO i SIP""""", NARODNA STRANKA - REFORMISTI - REFORMISTI," GRAÐANSKO-LIBERALNI SAVEZ - GLAS"";ARSEN BAUK;DALIJA OREŠKOVIÆ;BRANKO KOLARIÆ;MARIJANA PULJAK;SARA MEDVED;JOSIP TICA;IVANA MLINAR;FRANKO DOTA;LJILJANA ŠTOKALO;SAŠA STANISLAV HORVATH;DALIBOR PREVENDAR;LANA PAVIÆ;DANICA JURIÈIÆ SPASOVIÆ;IVO JELUŠIÆ;UMIROVLJENICI ZAJEDNO - POLITIÈKA PLATFORMA - UMIROVLJENICI ZAJEDNO", STRANKA UMIROVLJENIKA - SU, BLOK UMIROVLJENICI ZAJEDNO - BUZ, DEMOKRATSKA STRANKA UMIROVLJENIKA - DSU;MILIVOJ ŠPIKA;DRAŽEN ŠTIGLIÆ;ANKICA BIRTIÆ;LJEPOSAVA BARTA;IVAN KRESONJA;DRAGAN ŠOLAJA;PREDRAG BISIÆ;KATA ALAVANJA;VERICA LEŠKOVIÆ;ANÐA BOŠNJAKOVIÆ;PEPICA CRNIÆ;MARTINA MARIJANÈIÆ;STJEPAN ÈIRJAK;ŠTEFICA MARINOVIÆ
"001;I. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;grad;VELIKA GORICA;011;MILJENKO GRANIÆ;""OSNOVNA ŠKOLA """"EUGEN KUMIÈIÆ"""""";VELIKA GORICA", J. PUCEKOVIÆA 4;1521;955;955;926;29;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;38;18;0;0;0;0;0;0;0;0;0;2;0;0;0;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;1;0;0;1;0;0;0;2;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;98;51;22;1;0;0;2;1;0;0;0;1;1;0;0;287;116;0;2;112;0;1;3;5;0;1;0;0;0;3;4;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103;55;9;1;6;2;2;0;1;0;0;0;4;1;2;113;51;13;0;1;0;2;2;0;0;0;0;0;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;1;0;1;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;223;78;46;1;2;2;4;6;0;0;0;0;3;1;5;23;6;0;0;0;0;0;0;0;0;0;0;0;0;1,,,,,,,,,,,,,,,,,,,,,,,,,
"001;I. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;grad;VELIKA GORICA;012;MILJENKO GRANIÆ;""OSNOVNA ŠKOLA """"NIKOLA HRIBAR"""""";VELIKA GORICA", R. BOŠKOVIÆA 13;1451;1023;1023;1004;19;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;38;17;0;0;0;0;0;0;0;1;0;0;0;0;0;29;22;0;0;0;0;0;0;0;0;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;37;31;3;1;0;0;0;0;0;0;0;0;0;0;307;98;2;1;148;4;1;0;2;0;0;0;0;0;3;7;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126;22;38;0;1;0;0;0;3;0;0;2;34;0;3;143;59;20;9;1;0;1;0;0;0;0;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;233;66;53;2;1;1;2;4;0;1;0;0;0;0;3;12;1;0;1;0;0;0;0;0;0;0;0;0;0;0,,,,,,,,,,,,,,,,,,,,,,,,,
"001;I. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;grad;VELIKA GORICA;013;MILJENKO GRANIÆ;""OSNOVNA ŠKOLA """"NIKOLA HRIBAR"""""";VELIKA GORICA", R. BOŠKOVIÆA 13;1388;957;956;937;19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;8;1;0;0;0;0;1;0;0;0;0;0;0;1;23;9;0;0;0;0;0;0;0;0;1;0;0;0;0;6;1;0;2;0;0;0;0;0;0;0;0;1;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;106;54;21;8;0;0;1;1;0;1;0;0;2;0;0;302;95;0;4;117;0;2;0;8;3;0;0;1;1;4;6;0;0;0;1;0;1;0;0;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;137;50;19;5;1;0;2;0;1;1;0;3;14;2;3;111;60;12;2;1;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;1;9;0;0;0;2;0;0;0;0;0;0;0;0;1;1;7;4;1;0;0;0;0;0;0;0;0;0;0;0;0;174;40;38;0;1;2;1;3;1;0;0;0;3;0;6;12;3;1;1;0;0;0;0;0;0;0;0;0;0;0,,,,,,,,,,,,,,,,,,,,,,,,,
"001;I. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;grad;VELIKA GORICA;014;STARI GRAD;""OSNOVNA ŠKOLA """"JURJA HABDELIÆA"""""";VELIKA GORICA", ŠKOLSKA ULICA 1;1396;1045;1045;1019;26;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;14;1;0;0;0;1;0;0;0;0;0;0;0;0;22;20;0;0;0;0;0;0;0;0;0;0;1;0;0;8;1;0;2;0;0;0;0;0;0;0;0;0;0;1;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;90;37;18;14;0;1;0;0;1;1;0;0;0;0;0;303;93;1;0;140;0;1;0;2;1;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;6;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;142;53;10;1;2;2;1;0;8;0;0;7;7;1;10;134;52;12;6;0;0;1;2;0;0;0;0;0;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;1;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14;5;0;0;0;0;0;0;0;0;0;0;0;0;0;238;45;40;2;5;8;1;5;1;2;0;0;0;2;9;13;4;0;1;0;0;0;1;0;0;0;0;0;0;0,,,,,,,,,,,,,,,,,,,,,,,,,
001;I. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;grad;VELIKA GORICA;015;STARI GRAD;VATROGASNI DOM;VELIKA GORICA, ZAGREBAÈKA 3;1644;1109;1109;1080;29;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;14;0;0;0;1;0;0;0;0;0;4;0;0;0;25;20;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;1;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;127;36;38;21;0;1;2;0;0;2;1;0;0;0;1;358;114;2;0;155;5;2;1;7;0;0;0;2;0;7;2;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115;45;12;0;0;0;0;0;0;1;0;1;10;0;8;112;48;14;5;0;1;0;0;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;1;1;0;0;0;0;0;0;0;0;0;0;9;3;1;0;1;0;0;0;0;0;0;0;0;0;0;262;78;51;4;2;2;1;9;0;0;0;0;2;0;26;13;6;0;0;0;0;0;0;0;0;0;0;0;0;1,,,,,,,,,,,,,,,,,,,,,,,,,
"001;I. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;grad;VELIKA GORICA;016;VLADIMIR NAZOR;""OSNOVNA ŠKOLA """"EUGEN KUMIÈIÆ"""""";VELIKA GORICA", J. PUCEKOVIÆA 4;1093;719;719;696;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;9;0;0;0;0;0;0;0;0;0;0;0;0;0;11;9;0;0;0;0;0;1;0;0;0;0;0;0;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;34;22;2;1;0;1;0;0;3;0;0;0;2;1;204;68;2;2;84;0;0;0;2;0;0;0;0;0;3;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;32;9;0;3;0;0;0;0;0;0;1;2;0;2;73;31;14;1;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;1;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;12;6;1;0;0;1;0;0;0;0;0;0;0;0;0;189;57;41;1;3;2;3;4;2;0;0;0;0;2;8;24;10;0;1;0;0;0;0;1;0;0;2;1;0;1,,,,,,,,,,,,,,,,,,,,,,,,,
001;I. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;grad;VELIKA GORICA;017;VLADIMIR NAZOR;ELEKTRA;VELIKA GORICA, S. KOLARA 17;536;352;352;345;7;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;9;8;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;35;14;11;4;1;0;0;0;0;0;0;0;0;1;0;92;22;0;0;52;0;0;0;0;0;0;0;1;0;1;5;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;19;7;0;0;0;0;0;0;0;0;0;2;3;0;46;21;7;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;89;34;11;0;1;0;1;6;0;0;0;0;2;0;1;8;2;0;1;0;0;0;0;1;0;0;1;0;0;0,,,,,,,,,,,,,,,,,,,,,,,,,
"001;I. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;grad;VELIKA GORICA;018;VLADIMIR NAZOR;""OSNOVNA ŠKOLA """"EUGEN KUMIÈIÆ"""""";VELIKA GORICA", J. PUCEKOVIÆA 4;702;466;466;458;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;9;6;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;21;5;3;0;0;0;1;0;0;0;0;0;0;0;118;47;0;0;53;0;0;0;2;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;21;7;0;1;0;0;0;1;0;0;1;0;1;2;69;36;7;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2;0;0;1;1;0;0;0;0;0;0;0;0;1;10;9;0;0;0;0;0;0;0;0;0;0;0;0;0;132;40;24;1;2;0;1;9;0;0;1;0;0;0;3;12;7;0;1;0;2;0;0;0;0;0;0;0;1;0,,,,,,,,,,,,,,,,,,,,,,,,,
001;I. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;grad;VELIKA GORICA;019;VLADIMIR NAZOR;PROSTORIJE GRADSKE ÈETVRTI;VELIKA GORICA, M. SLATINSKOG 4;913;629;628;606;22;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;4;0;1;0;0;0;0;0;0;0;0;0;0;0;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;2;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;29;13;7;0;0;0;0;0;3;0;0;2;0;0;158;59;0;0;62;0;0;1;4;1;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;17;3;1;0;0;0;0;0;0;0;2;0;0;4;79;35;9;1;1;2;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;1;0;2;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;193;62;29;3;0;0;0;13;0;0;0;0;3;0;2;28;13;1;0;2;0;0;0;0;0;2;1;0;0;0,,,,,,,,,,,,,,,,,,,,,,,,,
001;I. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;grad;VELIKA GORICA;020;KURILOVEC;VATROGASNI DOM;VELIKA GORICA, HORVATOVA 57;1579;1096;1096;1065;31;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;38;16;1;0;1;0;0;0;0;0;0;0;0;0;0;12;9;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;110;47;23;10;0;1;0;1;0;2;1;2;0;0;1;353;113;1;1;157;5;3;0;3;0;0;2;0;1;8;6;1;0;0;0;0;0;0;2;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;163;52;15;1;2;1;0;3;2;0;0;8;7;9;17;121;42;17;3;0;1;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;6;1;1;0;0;0;0;0;0;0;0;0;0;0;207;53;27;3;6;3;1;6;0;0;0;0;1;0;10;21;8;1;0;0;0;0;0;1;0;0;2;0;1;0,,,,,,,,,,,,,,,,,,,,,,,,,
"001;I. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;grad;VELIKA GORICA;021;KURILOVEC;""PROSTORIJE NK """"KURILOVEC"""""";VELIKA GORICA", SPORTSKA 2;1667;1104;1104;1084;20;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;20;8;2;0;0;0;0;0;0;0;1;0;1;0;0;26;20;0;0;0;0;0;1;0;0;0;0;0;0;0;12;2;0;2;0;0;0;1;0;0;0;0;0;0;2;6;1;1;0;0;0;1;0;0;0;0;0;0;0;0;111;66;12;1;0;0;0;0;0;0;0;0;2;0;0;346;85;2;2;175;4;3;1;8;0;0;0;1;0;0;5;0;1;0;1;1;0;0;1;0;0;0;0;0;0;4;0;0;0;0;1;0;0;1;0;0;0;0;0;1;145;62;9;1;0;0;0;0;1;0;0;4;17;8;15;104;44;17;0;0;0;0;1;0;0;0;0;0;0;3;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;1;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;268;69;43;0;3;2;2;15;0;1;0;0;1;0;8;24;11;1;0;0;0;0;0;0;1;0;0;0;0;0,,,,,,,,,,,,,,,,,,,,,,,,,
001;I. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;grad;VELIKA GORICA;022;PLESO;DRUŠTVENI DOM;VELIKA GORICA, Š. BREŠÈENSKOG 18;1159;822;819;807;12;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;18;5;0;0;0;0;0;0;0;0;0;0;1;0;0;11;8;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;32;12;7;0;0;0;1;0;2;0;0;4;0;2;341;67;1;0;220;1;1;1;2;0;0;0;0;0;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;66;36;8;2;1;0;0;0;0;0;0;0;0;0;3;74;32;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;179;44;31;4;3;0;1;5;0;0;1;0;2;0;11;17;5;0;0;0;0;2;0;0;0;0;0;0;0;0,,,,,,,,,,,,,,,,,,,,,,,,,
001;I. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;grad;VELIKA GORICA;023;RAKARJE;DRUŠTVENI DOM;VELIKA GORICA, RAKARSKA 55;943;666;666;641;25;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;6;0;0;0;0;0;0;0;0;0;0;0;0;1;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;1;0;0;0;0;0;0;0;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;82;40;13;9;0;1;0;1;1;3;0;0;0;0;0;250;65;0;0;143;0;1;0;1;0;0;0;1;1;0;5;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;60;23;6;0;0;0;0;0;2;1;0;1;3;2;2;62;25;8;0;0;0;1;0;0;0;0;0;0;0;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;126;22;24;0;2;0;2;0;1;2;0;1;0;0;3;13;2;0;0;0;0;0;0;1;0;0;0;0;0;0,,,,,,,,,,,,,,,,,,,,,,,,,
001;I. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;grad;VELIKA GORICA;024;BAPÈE;DRUŠTVENI DOM;BAPÈE 12 A;106;68;68;66;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;33;14;0;0;10;0;0;0;2;0;0;0;0;0;0;2;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;6;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;4;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1,,,,,,,,,,,,,,,,,,,,,,,,,,
