Rbr IJ;Naziv izborne jedinice;Rbr.županije;Županija;Oznaka Gr/Op/Dr;Grad/opæina/država;Rbr BM;Naziv BM;Lokacija BM;Adresa BM;Ukupno biraèa;Glasovalo biraèa;Glasovalo biraèa (po listiæima);Važeæi listiæi;Nevažeæi listiæi;AUTOHTONA - HRVATSKA STRANKA PRAVA - DRAŽEN KELEMINEC - A - HSP - Dražen Keleminec;DRAGUTIN JAMBREÈINA;ŽELJKO ANTONÈIÆ;IVAN PAVUSA, roð.1962.;DAVID LEŠNJAK;TIHOMIR KRIŽANIÆ;BRANKICA LEDINŠÈIÆ;MARIJAN BLAGA;STJEPAN PRAVICA;FRANJO POBI;VLADO BRUNEC;DOMINIK ŠPOLJAR;ANDRIJA KOLAR;JOSIP KOÈMAR;IVAN PAVUSA, roð.1957.;FOKUS, REPUBLIKA;GORAN ALEKSIÆ;DRAŽEN JELAVIÆ;ADRIJANA CVRTILA;DARKO ZVER;LUKA KRALJEVIÆ;IVANA JOKIÆ;SLAVKO MEZDJIÆ;MARE JERKOVIÆ;NEVENKA PUH MALOGORSKI;BARBARA VINCEKOVIÆ;TOMISLAV PALJAK;FILIP DELIÆ;MIRELA GOJKOVIÆ NOVAK;BISERKA VINCEKOVIÆ;ODLUÈNOST I PRAVEDNOST - OIP;SINIŠA MARKULINÈIÆ;ELEONORA ERNOIÆ KRNJAK;MILJENKO KNIEWALD;IVAN BELEC;MILJENKA STRJAÈKI;DARKO ÈUÈEK;KARLO MIKIÆ;MARO FRANUŠIÆ;VLADO KESER;ZDENKA PERIÆ;MONIKA ÈIŽMEK;VESELJKO KRALJ;NENAD KONDRES;MARIO JEÈMENJAK;STRANKA IVANA PERNARA;LIDIJA FERENÈAK;DAVID KOVAÈIÆ;IVAN LOVAKOVIÆ;IVANA ŠAIÆ;NIKOLA PERAS;MARIJA ŠRBEC;LJUBOMIR FLAJŠMAN;PETAR JAGARÈEC;MAJA POKOS;MATEO CILER;MARIJA DUJMOVIÆ;ANDREJ ŠPOLJAR;SARA KORJENIÆ;MARKO ŠVIGIR;DOMOVINSKI POKRET - DP, PRAVO I PRAVDA, DEMOKRATSKI HSS - DHSS, ZELENA LISTA;DAVOR DRETAR;IVANÈICA PAHOR;DAVOR RASPASOVIÆ;DAVOR PEJNOVIÆ;MARIJAN HOHNJEC;MARIJAN TUPEK;IVAN JAKLIN;DRAGA KELER;ROBERT ŽIŽANOVIÆ;IVICA ŠANTEK;NEVENKA LONÈARIÆ JELAÈIÆ;MARIJA BIŠKUP;EMICA POGLEDIÆ;JOSIPA RODIÆ;HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ, HRVATSKA SOCIJALNO - LIBERALNA STRANKA - HSLS, HRVATSKA DEMOKRŠÆANSKA STRANKA - HDS, HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS, HRVATSKA STRANKA UMIROVLJENIKA - HSU;ANÐELKO STRIÈAK;ZORAN GREGUROVIÆ;LJUBOMIR KOLAREK;PREDRAG ŠTROMAR;DAMIR HABIJAN;ŽARKO TUŠEK;SANJA BOROVEC;DRAŽEN SRPAK;LJUBICA JEMBRIH;SINIŠA JENKAÈ;ROBERT ŠPLAJT;GORDANA RAMUŠÆAK;ZDRAVKO TUŠEK;GORAN KANIŠKI;HRVATSKA STRANKA GRAÐANSKOG OTPORA - HSGO;JOSIP BABOK;VESNA VUKOVIÆ;ŠTEFICA HUSEINOVIÆ;KREŠIMIR JAMBROŠIÆ;IVICA PETRINJAK;MARINA ÈRNJAK;BARICA GOTIÆ;MIRJANA ILAK;BOŽIDAR TARODI;TOMO LONÈAREVIÆ;NADA BABOK;BOŽO BABIÆ;BLAŽENKA ŠÆETINEC;JASNA DAMJANOVIÆ;HRVATSKA STRANKA PRAVA - HSP, HRVATSKO BILO, HRVATSKA DEMOKRATSKA SELJAÈKA STRANKA - HDSS;IGOR REŠETAR;GORANKA BARIÈEVIÆ;BARBARA FUÈEC BOROVIÆ;MLADEN KRANJEC;IVAN VURUŠIÆ;JOSIPA VANDETTA HABULA;MATEJA VRANOVIÆ;ŽELJKO POMPER;FILIP HLAPÈIÆ;DANILA MARTAN;ANA ŠTEFIÈAR;JOSIP RADEK;EDI DODLEK-BARIÈEVIÆ;MARIO SLAVIÈEK;MEÐIMURSKI DEMOKRATSKI SAVEZ - MDS;ŽELJKO PAVLIC;MIRJANA KORUNIÆ;MILJENKO ZELENBABA;MARTINA CIMERMAN TELJEGA;JOSIP BOŽIÆ;ŽELJKA NOVAK;ŽELJKO MEDLOBI;NEDELJKA NOVAK;DRAGUTIN ŠARIÆ;VESNA PAVLIC;BOŽIDAR KOS;SUZANA PETEK;IVAN CMREÈNJAK;RUŽICA DOBRANIÆ;MOST, HRVATSKI SUVERENISTI, HRVATSKA KONZERVATIVNA STRANKA - HKS, NEZAVISNA LISTA MLADIH - NLM;ŽELJKO SAÈIÆ;ROBERT PODOLNJAK;MARIJA HERTELENDI;BRIGITA MUŽAR;DOMINIK KLEMENÈIÆ;ANÐELKO MARTINÈEVIÆ;ZLATKA VINKOVIÆ;MAGDALENA PRANJEŠ;MARIJAN BOHNEC;IVANÈICA MILOVEC;IVANA ŠLEZAK;VOJMIR SABOLIÆ;STJEPAN DAMIŠ;JOSIP LISAK;MOŽEMO! - POLITIÈKA PLATFORMA, HOÆEMO PRAVEDNO;LUKA KORLAET;DUBRAVKA NOVAK;DRAGICA TRUMBETAŠ;DANIELA ŠIRINIÆ;DOROTEA STRELEC;RENATA SEVER;MATIJA KRALJ ŠTEFANIÆ;PETAR ELDAN;ROMAN KARATUROVIÆ;DAMIR KOVAÈIÆ;ZDRAVKO KRZNAR;INES BANIÈEK-VUK;MARIJA HOLETIÆ;MARINA PAVKOVIÆ;NEOVISNA LISTA -  VIKTOR ŠIMUNIÆ;VIKTOR ŠIMUNIÆ;ROMEO VINCELJ;INES DEBELIÆ;LEONARD FULIR;PETRA BOLFEK BELOŠEVIÆ;TINA DUNDOVIÆ;ADALBERT TURNER;JOSIPA GREGORINA;DARKO MIRT;MARTINA TOPOLOVEC;BARTOL KNEZIÆ;MIRTA MARIJA MUŠEC;BRANKO FEREK-JAMBREK;DARIO JURIÈAN;NEZAVISNA PLATFORMA SJEVERA - NPS;MATIJA POSAVEC;DUBRAVKO BILIÆ;ROBERT GREBLIÈKI;LJERKA CIVIDINI;MILORAD BATINIÆ;IGOR ŠEGOVIÆ;KSENIJA KRIVEC JURAK;RAJKO SOLAR;ÐURÐICA SLAMEK;VELIMIR KUÈKO;ANICA NARANÐA;BOJANA PETRIÆ;MIRJANA MURK;IVICA BAKSA;RADNIÈKA FRONTA - RF;HRVOJ KRŽAK;SINIŠA MILIÈIÆ;ANDREJA JAGEÈIÆ;GORAN JAKUŠ;SANJA LEŽ;MANUELA PERŠIÆ;TOMISLAV LUKEC;KRISTINA PETRUŠA;SINIŠA VUDRAGOVIÆ;ANKICA NEMET;MISLAV SOKAÈIÆ;CARMEN KRŽAK;ZVONIMIR KOŠÆAK;GORAN STRAHIJA;"SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP, CENTAR, HRVATSKA SELJAÈKA STRANKA - HSS, ""DALIJA OREŠKOVIÆ I LJUDI S IMENOM I PREZIMENOM"" - ""DO i SIP"", NARODNA STRANKA - REFORMISTI - REFORMISTI, GRAÐANSKO-LIBERALNI SAVEZ - GLAS";SINIŠA HAJDAŠ DONÈIÆ;BARBARA ANTOLIÆ VUPORA;ŽELJKO KOLAR;BOŠKA BAN VLAHEK;MIROSLAV MARKOVIÆ;JASENKA AUGUŠTAN-PENTEK;NATALIJA MARTINÈEVIÆ;MARIO MEDVED;ANDREJA MARIÆ;ŽELJKO POSAVEC;ANITA CURIŠ KROK;LOVRO LUKAVEÈKI;RADIMIR ÈAÈIÆ;LANA REMAR;UMIROVLJENICI ZAJEDNO - POLITIÈKA PLATFORMA - UMIROVLJENICI ZAJEDNO, STRANKA UMIROVLJENIKA - SU, BLOK UMIROVLJENICI ZAJEDNO - BUZ, DEMOKRATSKA STRANKA UMIROVLJENIKA - DSU;MIROSLAV VOJVODIÆ;VESNA BAJKOVEC;DRAGA VUKOJE-CUPAÆ;IVAN KRANJC;ROBERT MARIJANÈIÆ;DANIJELA MILAŠIN;KATA MUŽJAK;ZDENKA FARKAŠ;STAKA STIPANIÈIÆ;AMALIJA ÈUHNIL;ÈESTMIR KOMAREK;BOŽICA VREÈIÆ;FRANJO GURABIÆ;FRANCO CUCULIÆ
003;III. IZBORNA JEDINICA;20;MEÐIMURSKA ŽUPANIJA;grad;ÈAKOVEC;011;ÈAKOVEC;ZGRADA GIMNAZIJE - UÈIONICA B;ULICA VLADIMIRA NAZORA 34;567;384;384;375;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;1;0;0;0;0;0;1;0;0;0;0;0;8;3;1;0;0;0;0;0;0;0;0;0;0;0;1;58;1;0;16;0;4;0;4;3;0;0;0;7;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;3;0;0;0;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;40;5;2;1;0;1;2;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;80;52;0;0;5;0;7;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;152;26;0;3;7;0;0;0;6;37;0;0;1;2;4;6;1;1;0;0;0;0;0;0;0;1;0;0;0;0
003;III. IZBORNA JEDINICA;20;MEÐIMURSKA ŽUPANIJA;grad;ÈAKOVEC;012;ÈAKOVEC;ZGRADA GRADITELJSKE ŠKOLE;ŠPORTSKA ULICA 1;684;512;512;504;8;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;8;0;0;0;0;0;0;0;0;0;0;0;0;0;63;3;0;15;0;8;0;1;6;0;2;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;13;1;2;0;0;0;0;0;0;0;0;1;0;3;0;49;8;1;1;0;0;1;0;0;0;0;0;12;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136;87;0;0;15;0;5;0;0;0;0;0;1;0;2;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;208;29;1;2;16;2;0;1;7;56;0;0;2;8;7;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0
003;III. IZBORNA JEDINICA;20;MEÐIMURSKA ŽUPANIJA;grad;ÈAKOVEC;013;ÈAKOVEC;ZGRADA ŽELJEZNIÈKOG KOLODVORA;KOLODVORSKA ULICA 2;871;560;560;551;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;4;0;0;2;0;0;0;0;0;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;11;4;1;0;0;0;0;0;0;0;0;0;0;0;1;88;7;0;24;1;5;0;0;4;1;1;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;17;1;1;2;0;0;0;0;0;0;3;0;0;0;0;49;5;4;1;0;1;4;0;0;1;2;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;192;137;0;0;14;0;7;0;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;156;14;1;1;15;0;0;0;14;33;1;0;1;6;5;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0
003;III. IZBORNA JEDINICA;20;MEÐIMURSKA ŽUPANIJA;grad;ÈAKOVEC;014;ÈAKOVEC;"ZGRADA DJEÈJEG VRTIÆA - ""MASLAÈAK"" MARTANE";ULICA JOSIPA BEDEKOVIÆA 22;690;527;527;510;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;1;0;0;3;0;0;0;1;0;0;2;0;0;0;7;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;3;0;0;0;0;0;0;0;0;0;0;0;0;0;65;1;0;16;0;10;1;0;1;0;2;0;10;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;22;3;3;3;0;0;0;0;0;0;0;3;0;0;0;57;6;2;1;0;0;1;0;0;0;0;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;118;76;0;0;5;1;10;0;0;0;0;0;0;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;195;37;4;0;22;0;0;0;4;42;1;0;0;3;7;7;2;0;0;0;0;0;0;1;0;0;0;0;0;0
003;III. IZBORNA JEDINICA;20;MEÐIMURSKA ŽUPANIJA;grad;ÈAKOVEC;015;ÈAKOVEC;ZGRADA VATROGASNOG DOMA PUTJANE;ULICA PUTJANE 65;425;296;296;293;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;15;3;0;1;0;0;0;0;0;0;0;0;0;0;5;41;5;0;8;0;9;0;0;0;0;0;0;7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;2;0;0;0;0;1;0;0;0;1;0;0;0;37;5;2;1;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;39;0;0;3;0;4;0;0;0;0;1;0;0;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;109;11;0;1;13;0;0;2;8;20;2;0;1;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
003;III. IZBORNA JEDINICA;20;MEÐIMURSKA ŽUPANIJA;grad;ÈAKOVEC;016;ÈAKOVEC;"PROSTORIJA NK ""SLOGA""";ULICA MIHOVILA PAVLEKA MIŠKINE 2;954;594;594;584;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;2;1;0;6;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;5;0;0;0;0;0;0;0;0;0;0;0;0;3;55;6;0;10;2;0;0;1;0;1;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;2;0;0;1;0;0;0;0;2;0;0;20;3;0;0;0;1;1;0;0;0;0;3;0;3;0;42;4;0;0;0;0;1;0;0;0;1;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;178;134;0;0;12;0;5;0;0;0;0;0;0;1;3;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;235;34;1;0;36;1;1;0;25;44;5;0;3;8;4;4;1;0;0;0;0;0;1;1;0;0;0;0;0;0
003;III. IZBORNA JEDINICA;20;MEÐIMURSKA ŽUPANIJA;grad;ÈAKOVEC;017;ÈAKOVEC;ZGRADA II. OSNOVNE ŠKOLE - UÈIONICA A;TRG PAPE IVANA PAVLA II. 1;638;449;449;441;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;2;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2;0;0;0;0;0;0;0;0;0;1;0;0;1;76;3;0;29;2;8;0;0;4;0;0;0;8;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1;2;0;0;0;0;0;0;0;0;0;0;0;0;45;10;2;4;0;2;1;0;1;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;68;0;0;3;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;176;31;0;1;26;0;0;0;5;50;0;0;1;3;3;8;2;3;0;0;0;0;0;0;0;0;0;0;0;0
003;III. IZBORNA JEDINICA;20;MEÐIMURSKA ŽUPANIJA;grad;ÈAKOVEC;018;ÈAKOVEC;ZGRADA II. OSNOVNE ŠKOLE - UÈIONICA B;TRG PAPE IVANA PAVLA II. 1;1116;806;806;784;22;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;16;3;0;0;8;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0;1;0;0;1;0;0;0;0;0;0;35;15;1;1;0;0;0;0;0;0;0;0;0;0;1;153;8;0;48;3;11;0;2;3;0;0;0;17;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;6;3;0;0;0;0;0;0;0;0;1;0;1;0;66;10;3;3;0;2;1;1;2;0;0;0;0;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;157;98;1;0;14;0;8;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;307;46;1;1;34;2;1;0;20;74;3;0;0;12;7;6;0;1;0;0;0;0;0;0;0;0;0;0;0;1
003;III. IZBORNA JEDINICA;20;MEÐIMURSKA ŽUPANIJA;grad;ÈAKOVEC;019;IVANOVEC;ZGRADA DOMA KULTURE;ZAGREBAÈKA 30;974;601;601;575;26;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;2;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;8;2;0;0;0;1;0;0;0;0;0;1;0;0;0;76;8;0;21;1;5;0;0;9;0;0;0;7;6;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;11;1;1;3;0;0;0;1;0;0;0;0;0;0;0;9;2;0;0;0;4;0;0;0;0;0;0;2;0;0;21;6;1;0;0;1;0;0;0;0;1;1;0;2;0;19;3;0;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;210;149;0;0;15;0;1;0;0;1;0;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;197;40;3;0;8;0;0;1;11;51;2;0;4;6;3;9;1;1;0;0;0;0;0;1;0;0;0;0;0;0
003;III. IZBORNA JEDINICA;20;MEÐIMURSKA ŽUPANIJA;grad;ÈAKOVEC;020;IVANOVEC;ZGRADA VATROGASNOG DOMA GORNJI VIDOVEC - IVANOVEC;ULICA GORNJI VIDOVEC 10;722;429;429;423;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;0;0;0;0;0;0;0;0;1;0;7;1;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2;0;0;0;0;0;0;0;0;0;0;1;0;3;51;7;1;18;0;1;0;1;5;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;5;0;1;8;0;0;0;0;0;0;0;0;1;0;0;0;2;0;21;1;1;0;0;1;1;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;170;128;0;0;8;1;1;0;0;0;0;0;0;0;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;130;20;0;0;2;0;0;0;4;35;2;0;0;4;1;5;2;1;0;0;0;0;0;0;0;0;0;0;0;0
003;III. IZBORNA JEDINICA;20;MEÐIMURSKA ŽUPANIJA;grad;ÈAKOVEC;021;MIHOVLJAN;ZGRADA DRUŠTVENOG  DOMA;PRVOMAJSKA ULICA 92;1294;863;863;828;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;3;0;0;7;0;0;0;0;0;0;0;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;108;11;0;24;3;8;1;0;12;0;2;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;21;3;1;1;0;0;0;0;0;0;0;2;0;0;0;64;7;2;1;0;0;0;0;0;0;0;1;1;1;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;297;200;0;0;20;0;7;0;0;0;0;0;2;1;21;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;292;41;2;0;30;0;1;2;17;50;2;2;1;11;6;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0
003;III. IZBORNA JEDINICA;20;MEÐIMURSKA ŽUPANIJA;grad;ÈAKOVEC;022;NOVO SELO ROK;ZGRADA DRUŠTVENOG DOMA;MARŠALA TITA 49;1181;715;715;703;12;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;1;1;0;0;0;0;0;0;0;0;20;13;0;0;0;0;0;0;0;0;0;0;0;0;3;120;10;0;27;1;8;0;2;15;0;0;0;9;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;1;15;4;2;0;0;0;0;0;0;0;0;0;0;0;0;30;4;0;0;0;2;2;0;0;0;0;0;1;2;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;209;157;0;0;6;0;5;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;268;41;1;3;28;0;2;3;10;40;4;0;2;12;5;13;4;3;0;0;0;0;0;0;0;0;0;0;0;0
003;III. IZBORNA JEDINICA;20;MEÐIMURSKA ŽUPANIJA;grad;ÈAKOVEC;023;KRIŠTANOVEC;ZGRADA DRUŠTVENOG DOMA;KRIŠTANOVEC 122A;491;273;273;266;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;12;4;1;0;0;0;0;0;0;0;0;0;0;0;0;22;1;0;4;0;1;1;0;2;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;3;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114;82;0;0;2;0;2;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91;16;1;3;14;0;0;1;5;11;1;0;2;3;2;3;1;1;0;0;0;0;0;1;0;0;0;0;0;0
003;III. IZBORNA JEDINICA;20;MEÐIMURSKA ŽUPANIJA;grad;ÈAKOVEC;024;MAÈKOVEC;ZGRADA DRUŠTVENOG DOMA;TRG SV. PETRA I PAVLA 2;1060;720;720;702;18;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;5;0;0;0;3;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;2;0;0;0;0;4;0;1;1;0;0;0;0;0;0;0;0;0;0;0;24;7;1;1;0;0;0;0;0;0;0;0;1;0;0;110;10;0;21;0;2;0;0;13;2;1;1;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;1;1;0;0;2;0;0;0;0;0;0;0;1;29;4;2;2;0;1;0;0;1;0;0;2;0;0;0;43;3;1;2;0;0;0;1;0;0;0;0;1;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;256;181;0;0;16;0;13;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;29;1;3;18;0;0;1;7;29;6;0;3;6;6;9;2;1;0;0;0;0;1;0;0;0;0;1;0;0
003;III. IZBORNA JEDINICA;20;MEÐIMURSKA ŽUPANIJA;grad;ÈAKOVEC;025;SLEMENICE;ZGRADA DRUŠTVENOG DOMA;SLEMENICE 10D;192;128;128;124;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;2;0;0;0;1;0;0;0;1;0;2;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;46;24;0;1;7;0;1;0;0;0;0;0;0;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;13;2;0;3;0;0;1;1;3;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1
003;III. IZBORNA JEDINICA;20;MEÐIMURSKA ŽUPANIJA;grad;ÈAKOVEC;026;ŽIŠKOVEC;ZGRADA DRUŠTVENOG DOMA;ŽIŠKOVEC 3B;455;264;264;259;5;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;2;0;2;0;2;0;0;3;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2;0;2;0;1;0;0;0;0;0;0;0;0;0;11;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;78;0;0;5;0;4;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;96;21;0;1;8;0;0;0;5;23;0;1;1;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
