Rbr IJ;Naziv izborne jedinice;Rbr.županije;Županija;Oznaka Gr/Op/Dr;Grad/opæina/država;Rbr BM;Naziv BM;Lokacija BM;Adresa BM;Ukupno biraèa;Glasovalo biraèa;Glasovalo biraèa (po listiæima);Važeæi listiæi;Nevažeæi listiæi;AUTOHTONA - HRVATSKA STRANKA PRAVA - DRAŽEN KELEMINEC - A - HSP - Dražen Keleminec;JURE HULJEV;DALIBOR FUÆAK;ANDRIJA ŠKRIBULJA;VJEKOSLAV JOVIÆ;ANKA ÐURIŠIÆ;ZLATKO OREŠKOVIÆ;TIHOMIR MESAROV;ZORAN ŠAJKOVIÆ;SENKA DURDOV;HRVOJE DRAGANIÆ;TOMISLAV RUKAVINA;MILAN ŽUFIKA;ZORAN POSTRUŽIN;MIRKO KOROŠEC;FOKUS, REPUBLIKA;GORDANA DERANJA;LORAN MILANOVIÆ;DAMIR PRHAT;DAMIR GRÜNBAUM;MILAN PERKOVIÆ;IVA DELLABERNARDINA;NIKOLINA BENIÆ;PATRICIJA VANÐELIÆ;MARIJA VIRKES;NENAD ŠÆULAC;DENIS KIŠ;MARIJA VARŽIÆ GOLUBIÆ;IGOR LUKEŽ;ANDREJ RADETIÆ;ODLUÈNOST I PRAVEDNOST - OIP;HRVOJE ŽUPARIÆ;ANDRIJA RUŽIÆ;BOJAN VUKOREPA;FANI RADOVAN RIGOVIÆ;TIHOMIR KRALJEVIÆ;SENAD BEGIÆ;EDO ŠARUNIÆ;ANTO LUJIÆ;ZORAN ANDRIÆ;TONI GJAJA;LEONARDO ŠALIÆ;MILKA LOZIÆ;MARTA MATANOVIÆ;VESNA JAKOPOVIÆ;STRANKA IVANA PERNARA;IVANA ŠAIN;VLADIMIR LEON KELLER;DENI RAKOVIÆ;ANGELINA PRPIÆ;BENITO LJUBOVIÆ;ENA BABIÆ;FILIP MARIÆ;NINA ŠIMONOVIÆ;STEFANO VIDONIS;GORDANA VIDAK;ROKO ORLOVIÆ;LEAN MARETIÆ;DANIJELA HORVAT;MIRSADA IMŠIROVIÆ;DOMOVINSKI POKRET - DP, PRAVO I PRAVDA;IVAN VILIBOR SINÈIÆ;BOŽANA KRISTIÆ;MARINA BEG UMILJENOVIÆ;SNJEŽANA BAŽAJ-BOÆKAI;MATEA FILIPOVIÆ;PAOLA VELLICO BATEL;MILICA ERCEG;IVICA KRSTAŠ;RITA UJÈIÆ;MARIJAN ZOVIÆ;DENI JANKO;ZORAN STJEPANOVIÆ;FRANJO BARTOLAC;DAVOR POPOVIÆ;HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ, HRVATSKA SOCIJALNO - LIBERALNA STRANKA - HSLS, HRVATSKA DEMOKRŠÆANSKA STRANKA - HDS, HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS, HRVATSKA STRANKA UMIROVLJENIKA - HSU;OLEG BUTKOVIÆ;ANTON KLIMAN;JOSIP OSTROGOVIÆ;TOMISLAV KLARIÆ;IRENA HRSTIÆ;ALEN RUŽIÆ;JOSIP BORIÆ;DAVOR ZUBOVIÆ;ILIRJANA-CROATA MEDUR;ANA KUÈIÆ;MARIO BRATULIÆ;IVAN BUBIÆ;KRISTJAN STANIÈIÆ;IVAN KIRIN;HRVATSKA STRANKA PRAVA - HSP, HRVATSKO BILO, HRVATSKA DEMOKRATSKA SELJAÈKA STRANKA - HDSS;MARIN BUBANJ;STIPICA BAŠKARAD;NIKO PUŠELJA;GABRIJELA ANIÈIÆ;ELVIRA MARIÆ;TATJANA SMOJVER-SILOV;DANICA MARKOVIÆ;LJUBICA ŠEVERDIJA;NIVES KLJAJIÆ;DUBRAVKO MARŠAL;SLAVKO VRBAN;MIROSLAV MARKOVIÆ;DEJAN ILIJIÆ;ROBERT CIFREK;ISTARSKI DEMOKRATSKI SABOR - IDS, PRIMORSKO GORANSKI SAVEZ - PGS, UNIJA KVARNERA - UNIJA, ISTARSKA STRANKA UMIROVLJENIKA - PARTITO ISTRIANO DEI PENSIONATI - ISU - PIP, SOCIJALDEMOKRATI, NARODNA STRANKA - REFORMISTI - REFORMISTI, DEMOKRATI, HRVATSKI LABURISTI - STRANKA RADA - LABURISTI;DALIBOR PAUS;DARIJO VASILIÆ;VALTER GLAVIÈIÆ;LORIS PERŠURIÆ;HELGA MOŽÉ;EMIL DAUS;TAJANA MASOVÈIÆ;LJILJANA MILOŠ;TEA MIÈIÆ BADURINA;ANTEO MILOS;KATARINA NEMET;SENKA ŠUBAT;MARKO PALIAGA;MARKO BORAS MANDIÆ;MOST, HRVATSKI SUVERENISTI, HRVATSKA KONZERVATIVNA STRANKA - HKS, NEZAVISNA LISTA MLADIH - NLM;MARIN MILETIÆ;IVAN VIDOVIÆ;PETRA MANDIÆ;LUKA JAKOPOVIÆ;SILVIJA TERLEVIÆ;MARIJAN ŠEGOTA;SABINA MAROV;BORIS ADŽIÆ;JELENA ALESSIO;VERICA ÆORKOVIÆ;ORHAN SALI;IZABELA ÐAKOVIÆ;ALEKSANDAR-SAŠA MILAKOVIÆ;JOSIP KATALINIÆ;MOŽEMO! - POLITIÈKA PLATFORMA;DUŠICA RADOJÈIÆ;MORENA LEKAN;NEBOJŠA ZELIÈ;ENNA PEROŠ;SLAVEN BOLJUN;IVA DAVORIJA;HANA PALEKA;MIHA PAUS;NOEL MIRKOVIÆ;ANA FONOVIÆ;RENATO STANKOVIÆ;DANIEL ANTUNOVIÆ;DRAGAN DRUŽETA;SUZANA JAŠIÆ;RADNIÈKA FRONTA - RF;KATARINA PEOVIÆ;GORAN MATIÆ;KARIN GRGOROVIÆ;BORIS KAPURALIN;DUBRAVKA KOVAÈEVIÆ;ENIS ÈAUŠEVIÆ;GORDANA VUDRAGOVIÆ;NIJAZ DELIÆ;NATALIJA STEFANOVIÆ;BOJAN BIRK;BISERKA MOMÈINOVIÆ;ALEKSANDAR ALOBIÆ;IZVOR RUKAVINA;LEMS JERIN;"SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP, CENTAR, HRVATSKA SELJAÈKA STRANKA - HSS, ""DALIJA OREŠKOVIÆ I LJUDI S IMENOM I PREZIMENOM"" - ""DO i SIP"", GRAÐANSKO-LIBERALNI SAVEZ - GLAS";PEÐA GRBIN;MIRELA AHMETOVIÆ;ZLATKO KOMADINA;SANJA RADOLOVIÆ;SAŠA ÐUJIÆ;ANA PUŽ KUKULJAN;MARIN RAÈIÆ;SLOBODAN FRUK;MARKO FERENAC;MARIA BLAŽINA;KRISTIAN ÈARAPIÆ;BOJANA PUZIGAÆA;NADJA POROPAT;ŽELJKO JOVANOVIÆ;SOCIJALISTIÈKA RADNIÈKA PARTIJA HRVATSKE - SRP;VLADIMIR KAPURALIN;DAVOR RAKIÆ;ULIANA MOSCARDA;MILOŠ MITROVIÆ;RANKA ÈIÈOVAÈKI;LUCA ANTONIO ŠURAN;RUŽA KNEŽEVIÆ;MARIN BRKLJAÈA;DANICA OBREZA;LUKA ERCEGOVIÆ;ZAHIDA DEDUKIÆ;SLOBODAN OBREZA;ILONA ŠIMIÈIÆ;DARKO MILIÆ;UMIROVLJENICI ZAJEDNO - POLITIÈKA PLATFORMA - UMIROVLJENICI ZAJEDNO, STRANKA UMIROVLJENIKA - SU, BLOK UMIROVLJENICI ZAJEDNO - BUZ, DEMOKRATSKA STRANKA UMIROVLJENIKA - DSU;MARIJA PALAZIOL;ANÐELKA BIJELONJIÆ;EUFEMIA MIŠIÆ;MIRKO BIJELONJIÆ;DENIS PAULETIÆ;VLADIMIR ŠIMUNIÆ;DARKO ŠEGOTA;BLAŽENKA BERGIÆ;BRANKO BIJELONJIÆ;VESNA MATOŠEVIÆ;ŽELJKO BILIÆ;CHRISTINE BIBALO-BALAŠKO;MILORAD KARDUM;JOSIP PULIÆ;Latitude;Longitude
8;VIII. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;KRK;2;KRK;MALA VIJEÆNICA GRADA KRKA;KRK, TRG JOSIPA BANA JELAÈIÆA BR.2;717;389;389;382;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;2;0;0;0;0;0;1;0;1;0;22;6;0;0;0;0;0;0;1;0;0;0;0;2;0;70;46;0;0;0;1;1;1;0;0;2;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122;1;106;0;0;0;0;0;0;0;0;0;0;0;1;21;7;0;1;0;0;0;0;0;0;0;0;1;0;0;23;1;0;0;0;1;1;0;0;0;0;0;2;0;1;9;8;0;0;0;0;0;0;0;0;0;0;0;0;0;93;16;34;8;0;0;0;0;0;1;0;0;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;1;0;1;0;0;0;0;0;0;0;45.02568;14.572671
8;VIII. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;KRK;3;KRK;VELIKA VIJEÆ. GRADA KRKA - I DIO;KRK, TRG JOSIPA BANA JELAÈIÆA BR.2;898;489;489;481;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;21;8;4;1;0;0;0;0;0;1;0;0;0;0;0;91;50;2;2;1;1;6;0;0;1;0;0;0;4;3;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;139;1;110;0;0;0;0;0;0;0;0;0;2;0;8;31;18;0;1;0;0;0;0;0;0;0;0;0;0;0;29;2;2;1;0;0;0;0;0;0;0;0;0;0;1;11;6;0;0;0;0;0;1;0;0;0;0;0;0;0;131;23;50;7;1;3;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;0;0;0;0;0;0;1;0;0;0;0;0;0;45.02568;14.572671
8;VIII. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;KRK;4;KRK;VELIKA VIJEÆ. GRADA KRKA - II DIO;KRK, TRG JOSIPA BANA JELAÈIÆA BR.2;1067;571;571;562;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;4;0;0;0;0;0;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0;2;0;0;1;0;0;0;0;0;1;23;8;6;0;1;0;0;0;0;0;0;0;0;0;0;111;65;1;5;3;0;1;1;0;0;1;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;144;0;113;1;0;0;0;0;0;0;0;0;2;0;7;26;14;1;2;0;0;0;0;0;0;0;0;0;0;0;44;3;4;1;0;0;0;1;0;0;0;0;0;0;2;12;9;0;0;0;0;0;0;0;0;0;0;0;0;0;177;38;69;12;1;0;0;0;0;0;0;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;1;0;0;0;0;0;0;0;1;0;0;0;1;45.02568;14.572671
8;VIII. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;KRK;5;KORNIÆ;MJESNI DOM KORNIÆ;KORNIÆ;565;292;292;284;8;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;2;1;0;0;0;0;0;0;0;0;0;0;0;0;74;38;0;2;1;0;2;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;67;2;53;0;2;0;0;0;0;0;0;0;0;0;2;16;6;1;0;1;0;0;0;0;0;0;0;0;0;0;18;2;0;2;0;0;0;0;1;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;85;14;24;4;1;0;0;0;0;0;0;0;1;0;5;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45.0468871;14.6126169
8;VIII. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;KRK;6;VRH;MJESNI DOM VRH;VRH;824;464;464;440;24;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;15;5;0;0;0;0;0;0;1;0;0;0;0;0;0;130;66;0;1;0;2;2;3;0;0;1;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132;0;104;0;0;0;0;0;1;0;0;0;0;0;3;34;23;1;0;0;0;0;0;0;0;0;0;0;0;0;27;3;2;0;1;0;0;1;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;10;38;10;3;0;0;0;0;0;0;2;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45.0502909;14.529677
8;VIII. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;KRK;7;PINEZIÆI;MJESNI DOM PINEZIÆI;PINEZIÆI;435;276;276;273;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;1;0;0;0;0;0;0;0;0;13;5;1;0;0;0;0;0;0;0;0;0;2;0;0;51;29;0;2;2;0;2;2;0;0;1;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;103;0;75;0;0;0;0;0;0;0;0;0;0;0;16;14;10;0;0;0;0;0;0;0;0;0;0;0;0;1;10;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;62;16;28;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45.0451027;14.4798276
8;VIII. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;KRK;8;MILOHNIÆI;DRUŠTVENI DOM BRZAC;BRZAC 194;424;252;252;249;3;2;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;19;8;1;0;0;0;0;1;0;0;0;0;0;0;0;45;25;0;1;3;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;2;67;0;0;0;0;0;0;0;0;0;0;0;2;15;8;0;1;0;1;0;0;0;0;0;0;0;0;0;18;3;1;3;1;0;0;0;0;0;0;0;1;0;1;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;53;11;16;3;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45.0811174;14.4444665
8;VIII. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;KRK;9;POLJICA;DRUŠTVENI DOM BAJÈIÆI;BAJÈIÆI;415;267;267;259;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;8;0;0;0;0;0;0;1;0;0;0;0;0;0;58;31;0;1;0;0;0;1;1;0;3;1;0;0;2;4;1;0;0;1;0;0;0;0;0;0;0;0;1;0;91;0;69;0;0;0;0;0;0;0;0;0;0;0;10;25;10;0;1;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;7;13;4;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;1;0;0;0;0;0;0;0;45.0754805;14.5038359
8;VIII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;LABIN;1;RABAC;"DJEÈJI VRTIÆ ""PJERINA VERBANAC""";JADRANSKA BB, RABAC;479;297;297;290;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;41;13;3;0;0;3;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;6;1;44;2;0;10;0;0;0;1;2;0;0;0;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;27;4;0;0;2;0;0;0;0;0;2;0;0;0;4;3;2;0;0;0;0;0;0;0;1;0;0;0;0;0;101;23;14;5;12;0;1;0;0;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;1;2;0;0;0;0;0;0;0;0;0;0;45.0808942;14.1563757
8;VIII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;LABIN;2;RABAC;"DJEÈJI VRTIÆ ""PJERINA VERBANAC""";JADRANSKA  BB RABAC;709;430;430;424;6;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;2;0;0;0;0;0;0;0;0;0;0;0;0;48;19;8;0;0;3;3;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115;11;0;76;1;0;1;0;0;0;0;0;0;0;0;17;12;0;1;0;0;0;0;0;0;0;0;0;0;0;40;5;1;1;1;0;0;0;0;2;1;0;0;0;5;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;175;51;27;12;14;0;2;0;0;0;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;0;0;0;1;0;0;0;0;3;0;0;0;0;45.0808942;14.1563757
8;VIII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;LABIN;3;RIPENDA;"LOVAÈKI DOM ""KAMENJARKA""";RIPENDA;219;149;149;144;5;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;13;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;42;5;0;29;0;0;0;0;0;0;0;0;0;0;1;5;2;0;0;0;0;0;0;0;0;1;0;0;0;0;14;0;0;0;0;1;0;0;0;2;0;0;0;0;1;6;4;0;0;0;0;0;0;0;0;0;0;0;1;0;50;22;6;1;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45.1002197;14.1510355
8;VIII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;LABIN;4;KAPELICA;DRUŠTVENE PROSTORIJE;KAPELICA BR. 57, LABIN;807;513;513;501;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;13;6;1;0;0;0;0;0;0;0;0;0;1;1;0;50;20;3;0;0;4;1;0;0;0;0;1;3;0;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;146;5;0;102;1;0;2;1;0;1;1;1;0;0;0;22;8;5;1;0;0;0;0;0;0;0;0;0;0;0;46;10;0;0;0;1;0;0;0;1;3;0;0;0;4;16;6;0;1;0;0;0;0;0;0;0;0;0;3;0;177;72;19;14;16;0;1;0;2;0;2;0;1;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;45.0819966;14.0980199
8;VIII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;LABIN;5;ROGOÈANA;"PROSTORIJE UDRUGE ZA MLADE ""ALFA ALBONA""/BIVŠI KLUB UMIROVLJENIKA/";KALIÆ 2, LABIN;181;121;121;119;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;1;0;41;0;0;0;1;0;0;0;0;0;0;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;36;15;3;0;3;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;45.0854675;14.1214679
